model,tariff,household,run_seed,hour,prompt_tokens,completion_tokens,latency_ms,cost_usd
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,19,505,70,2696.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,41,506,69,2583.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,468,456,73,2574.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,20,504,73,2485.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,469,456,73,2419.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,42,505,68,2762.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,470,456,73,2906.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,43,505,68,2987.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,21,507,93,3488.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,471,456,68,2780.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,44,504,62,2735.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,22,507,79,3365.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,472,456,73,2108.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,23,507,65,2095.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,45,507,92,3623.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,473,456,67,2771.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,24,507,74,3031.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,46,507,72,2935.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,474,455,80,2930.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,25,507,67,1953.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,26,507,63,1779.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,47,507,77,3211.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,475,455,77,3456.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,48,507,76,2562.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,476,455,69,2506.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,49,507,70,2381.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,477,455,64,2714.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,27,507,66,7036.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,50,507,81,3917.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,28,507,65,2359.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,478,455,82,3035.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,51,507,63,2772.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,29,507,71,2878.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,479,455,82,3385.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,52,507,66,2765.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,30,507,69,2514.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,480,455,64,2660.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,53,507,70,2803.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,31,508,72,2760.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,481,455,74,3484.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,54,507,80,3207.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,32,505,67,3004.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,482,455,62,2651.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,33,505,75,2974.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,55,508,74,2999.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,483,455,74,3083.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,56,505,68,2602.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,34,505,67,2649.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,484,455,76,2862.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,35,505,71,2933.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,57,505,67,2979.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,485,455,70,2184.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,58,505,71,2420.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,36,505,86,3299.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,486,455,68,2757.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,59,505,71,2955.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,37,505,78,2884.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,487,456,77,3023.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,60,505,69,2710.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,38,506,67,2933.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,488,456,71,2750.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,61,505,67,2117.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,489,456,73,2260.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,39,506,72,3890.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,62,506,84,3161.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,490,456,73,2557.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,40,506,72,3080.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,63,506,68,3004.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,491,456,72,2610.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,41,506,69,2848.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,492,456,73,2266.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,64,506,74,3172.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,493,456,73,2979.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,42,505,71,3332.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,65,506,68,2818.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,43,505,61,2495.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,494,456,60,2699.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,66,505,64,2829.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,44,504,62,2866.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,495,456,73,3078.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,67,505,65,2924.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,45,507,74,2893.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,68,504,80,3413.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,496,456,73,3797.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,46,507,71,3415.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,69,507,71,2940.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,497,456,68,2801.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,498,455,71,2895.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,47,507,66,3573.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,70,507,72,3035.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,48,507,66,2963.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,499,455,79,3559.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,49,507,66,2659.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,500,455,69,2839.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,50,507,75,2956.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,501,455,70,2785.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,51,507,70,2739.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,502,455,75,3148.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,52,507,70,2325.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,503,455,88,2447.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,53,507,66,2782.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,504,507,68,2641.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,54,507,87,3227.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,505,507,72,2687.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,55,508,63,2804.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,506,507,65,2863.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,56,505,64,2765.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,507,507,65,2374.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,57,505,67,2515.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,508,507,65,2504.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,509,507,69,2512.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,58,505,74,3134.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,510,507,68,2672.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,59,505,70,2454.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,511,508,74,2020.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,60,505,68,2004.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,61,505,68,3245.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,62,506,74,3611.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,63,506,75,2287.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,64,506,72,2569.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,65,506,70,2237.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,66,505,67,2322.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,67,505,67,2222.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,68,504,71,2566.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,69,507,69,2639.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,70,507,81,3198.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,71,507,73,63440.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,71,507,70,1832.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,72,507,65,2738.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,72,507,76,2663.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,73,507,66,2008.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,73,507,63,2841.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,74,507,70,2856.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,74,507,70,2707.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,75,507,70,1960.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,75,507,71,2637.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,76,507,80,3152.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,76,507,69,1959.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,77,507,68,2078.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,77,507,64,2350.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,78,507,64,2596.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,78,507,68,2404.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,79,508,73,2212.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,79,508,73,3098.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,80,505,67,2880.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,80,505,72,2946.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,81,505,77,3409.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,81,505,67,2323.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,82,505,67,2322.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,82,505,76,2629.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,83,505,68,2251.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,83,505,74,2850.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,84,505,71,2803.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,512,505,64,63836.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,84,505,68,3167.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,85,505,69,3412.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,513,505,78,2979.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,85,505,70,3520.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,86,506,66,3388.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,514,505,75,3014.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,86,506,70,3119.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,87,506,73,2938.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,515,505,71,2285.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,87,506,61,2386.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,88,506,81,3083.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,516,505,72,3089.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,88,506,68,2578.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,89,506,73,3588.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,517,505,79,3043.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,89,506,68,3179.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,90,505,65,1789.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,518,506,75,3114.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,90,505,71,3007.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,91,505,74,2971.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,519,506,67,2599.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,91,505,72,3011.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,520,506,69,1908.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,92,504,84,3431.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,92,504,67,2928.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,521,506,70,2379.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,93,507,76,3218.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,522,505,64,1792.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,93,507,72,3129.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,523,505,65,3042.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,94,507,67,3526.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,95,507,70,2545.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,524,504,74,2613.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,96,507,66,2524.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,525,507,68,2663.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,97,507,78,2211.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,526,507,65,2611.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,98,507,63,2073.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,527,507,70,2887.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,99,507,66,2646.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,528,507,73,2399.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,100,507,70,2213.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,529,507,86,3558.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,101,507,72,3143.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,530,507,64,2787.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,102,507,64,3315.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,531,507,67,2596.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,103,508,71,2351.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,532,507,73,2829.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,104,505,84,3727.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,533,507,63,2281.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,534,507,68,2115.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,105,505,76,3003.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,535,508,68,2781.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,106,505,73,2899.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,536,505,65,2354.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,107,505,66,2303.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,537,505,65,2981.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,108,505,76,3324.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,538,505,71,2800.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,109,505,70,2584.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,539,505,72,2936.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,110,506,78,2957.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,540,505,69,2362.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,111,506,67,2333.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,541,505,73,2080.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,112,506,76,1941.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,542,506,68,2637.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,113,506,70,2814.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,543,506,64,1969.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,114,505,67,2708.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,544,506,77,3269.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,115,505,67,2417.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,545,506,68,2962.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,116,504,82,2798.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,94,507,72,63461.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,546,505,76,3186.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,117,507,68,2864.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,95,507,67,2849.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,547,505,67,2082.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,118,507,77,2698.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,548,504,63,2513.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,96,507,70,3001.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,119,507,68,2689.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,549,507,64,2920.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,120,455,66,2713.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,97,507,81,3064.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,550,507,67,2744.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,121,455,69,2780.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,98,507,68,2957.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,551,507,72,2841.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,99,507,68,2729.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,122,455,77,3076.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,552,507,70,2506.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,100,507,66,2121.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,123,455,88,3392.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,101,507,64,2090.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,553,507,62,2603.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,124,455,74,2621.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,102,507,64,2261.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,554,507,69,2485.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,125,455,76,3077.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,103,508,71,2782.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,555,507,61,2769.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,104,505,66,1881.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,126,455,66,2863.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,556,507,71,2928.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,105,505,67,2899.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,127,456,73,2937.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,557,507,64,2681.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,106,505,67,2923.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,558,507,64,2369.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,128,456,65,3652.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,107,505,68,3451.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,559,508,72,3102.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,129,456,76,3119.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,108,505,70,2678.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,560,505,66,2429.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,130,456,73,2689.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,109,505,73,3006.0,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,561,505,71,3076.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,131,456,71,2972.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,562,505,75,2539.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,110,506,70,2865.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,132,456,72,3098.6,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,563,505,67,2916.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,111,506,72,2807.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,133,456,73,2155.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,564,505,66,2607.9,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,112,506,79,3326.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,134,456,73,2841.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,565,505,68,2139.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,113,506,65,2125.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,135,456,68,2237.4,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,566,506,70,2175.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,114,505,64,2045.7,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,136,456,67,2911.8,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,567,506,70,2522.1,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,115,505,62,2153.5,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,43,137,456,71,3124.3,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,42,568,506,74,3022.2,0.0
deepseek/deepseek-chat,sce_tou_d_prime,large_suburban,44,116,504,70,2861.0,0.0
